;Модель;Год;Цена;Пробег;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
13; DW Hower H3 I  ; 2018 ; 1 281 000 ; Нов; 13 апреля;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
14; DW Hower H3 I  ; 2018 ; 1 281 000 ; Нов; 13 апреля;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
15; DW Hower H3 I  ; 2018 ; 1 281 000 ; Нов; 13 апреля;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
16; DW Hower H5  ; 2018 ; 1 347 000 ; Нов; 13 апреля;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-95; полный;; Россия; 5; 5; 4645; 1800; 1775; 2700; ; 1935; механика; 5; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-95; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
17; DW Hower H3 I  ; 2018 ; 1 239 000 ; Нов; 11 апреля;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
18; DW Hower H3 I  ; 2018 ; 1 239 000 ; Нов; 8 апреля;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
19; DW Hower H3 I  ; 2018 ; 1 239 000 ; Нов; 7 апреля;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
20; DW Hower H5  ; 2018 ; 1 305 000 ; Нов; 7 апреля;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-95; полный;; Россия; 5; 5; 4645; 1800; 1775; 2700; ; 1935; механика; 5; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-95; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
21; DW Hower H3 I  ; 2017 ; 1 251 000 ; Нов; 5 апреля;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
22; DW Hower H5  ; 2018 ; 1 305 000 ; 1 001 ; 31 марта;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-95; полный;; Россия; 5; 5; 4645; 1800; 1775; 2700; ; 1935; механика; 5; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-95; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
23; DW Hower H5  ; 2018 ; 1 305 000 ; Нов; 30 марта;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-95; полный;; Россия; 5; 5; 4645; 1800; 1775; 2700; ; 1935; механика; 5; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые;;; АИ-95; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
24; DW Hower H3 I  ; 2017 ; 1 150 000 ; 7 000 ; 1 апреля;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
25; DW Hower H3 I  ; 2018 ; 1 319 000 ; 5 ; 17 марта;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
26; DW Hower H3 I  ; 2017 ; 1 000 000 ; 2 300 ; 15 марта;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
27; DW Hower H3 I  ; 2017 ; 1 239 000 ; 5 ; 16 февраля;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
28; DW Hower H3 I  ; 2018 ; 1 239 000 ; Нов; 28 марта;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
29; DW Hower H3 I  ; 2017 ; 990 000 ; 1 001 ; 16 февраля;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
30; DW Hower H3 I  ; 2017 ; 1 170 000 ; 1 001 ; 16 февраля;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
31; DW Hower H3 I  ; 2017 ; 1 138 000 ; 17 ; 13 февраля;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
32; DW Hower H5  ; 2018 ; 1 305 000 ; Нов; 23 марта;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33; DW Hower H3 I  ; 2018 ; 1 239 000 ; Нов; 22 марта;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
34; DW Hower H5  ; 2018 ; 1 305 000 ; Нов; 22 марта;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35; DW Hower H3 I  ; 2018 ; 1 239 000 ; Нов; 22 марта;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
36; DW Hower H5  ; 2018 ; 1 305 000 ; Нов; 17 марта;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37; DW Hower H3 I  ; 2017 ; 1 239 000 ; Нов; 16 марта;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
38; DW Hower H5  ; 2018 ; 1 305 000 ; Нов; 17 марта;  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39; DW Hower H3 I  ; 2017 ; 1 239 000 ; Нов; 16 марта;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
40; DW Hower H3 I  ; 2017 ; 1 239 000 ; Нов; 16 марта;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
41; DW Hower H3 I  ; 2018 ; 1 139 000 ; Нов; 25 февраля;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
42; DW Hower H3 I  ; 2017 ; 1 259 000 ; Нов; 19 февраля;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
43; DW Hower H3 I  ; 2018 ; 1 281 000 ; Нов; 19 февраля;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
44; DW Hower H3 I  ; 2018 ; 1 281 000 ; Нов; 19 февраля;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
45; DW Hower H3 I  ; 2018 ; 1 281 000 ; Нов; 19 февраля;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
46; DW Hower H3 I  ; 2018 ; 1 281 000 ; Нов; 19 февраля;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
47; DW Hower H3 I  ; 2018 ; 1 381 000 ; Нов; 19 февраля;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
48; DW Hower H3 I  ; 2017 ; 1 239 000 ; Нов; 19 февраля;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
49; DW Hower H3 I  ; 2018 ; 1 239 000 ; Нов; 14 февраля;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
50; DW Hower H3 I  ; 2017 ; 1 239 000 ; Нов; 14 марта;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
51; DW Hower H3 I  ; 2017 ; 1 319 000 ; Нов; 13 февраля;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
52; DW Hower H3 I  ; 2017 ; 1 039 000 ; Нов; 28 января;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
53; DW Hower H3 I  ; 2017 ; 1 100 000 ; Нов; 24 января;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
54; DW Hower H3 I  ; 2017 ; 1 100 000 ; Нов; 24 января;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
55; DW Hower H3 I  ; 2017 ; 1 100 000 ; Нов; 24 января;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
56; DW Hower H3 I  ; 2017 ; 1 100 000 ; Нов; 24 января;  ; 2.0 л; 149 л.с.; механика; бензин; АИ-92; полный; 14 с; Россия; 5; 5; 4650; 1800; 1745; 2700; 420/2020; 1905; механика; 6; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 160; 14; АИ-92; переднее, продольное; 1997; турбонаддув; 149 / 110 при 4200; 250 при 2400 – 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 
